CycleNumber,OA-10_10N_20mms_test9,OA-10_10N_20mms_test2,OA-10_20N_100mms_test3,OA-10_10N_100mms_test4,OA-10_20N_100mms_test7,OA-10_10N_100mms_test5,OA-10_20N_20mms_test12,OA-10_20N_100mms_test8,OA-10_10N_100mms_test6,OA-10_10N_20mms_test10,OA-10_20N_20mms_test11,OA-10_20N_20mms_test1,C20A_20N_10mms_test1,C20A_10N_10mms_test3,C20A_10N_100mms_test4,C20A_20N_100mms_test2,TOCN_20N_10mms_test1,TOCN_10N_100mms_test4,TOCN_10N_10mms_test3,TOCN_20N_100mms_test1,OA-20_20N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_100mms_test4,OA-20_10N_20mms_test2,OA-20_20N_100mms_test7,OA-20_20N_20mms_test2,OA-20_10N_20mms_test6,OA-20_20N_100mms_test8,OA-20_10N_100mms_test4,OA-20_10N_100mms_test3,OA-20_20N_20mms_test1,OA-20_10N_20mms_test5,OA-0_20N_100mms_test7,OA-0_10N_20mms_test14,OA-0_20N_100mms_test13,OA-0_20N_100mms_test2,OA-0_20N_20mms_test11,OA-0_20N_20mms_test1,OA-0_20N_20mms_test5,OA-0_10N_100mms_test12,OA-0_10N_100mms_test8,OA-0_10N_100mms_test3,OA-0_10N_20mms_test6,OA-0_10N_20mms_test4,C20A_OA-2_20N_10mms_test1,C20A_OA-2_10N_10mms_test3,C20A_OA-2_10N_100mms_test4,C20A_OA-2_20N_100mms_test2,OA-1_10N_20mms_test11,OA-1_10N_100mms_test13,OA-1_10N_20mms_test10,OA-1_20N_100mms_test8,OA-1_10N_100mms_test12,OA-1_20N_20mms_test1,OA-1_10N_100mms_test4,OA-1_20N_20mms_test5,OA-1_20N_100mms_test3,OA-1_10N_20mms_test2,OA-1_20N_100mms_test7,OA-1_20N_20mms_test6
2823,0.0899339004222177,0.0973034293281509,0.09142317614213322,0.0850111439031333,0.10872907136187207,0.11606278639752042,0.10591855209090406,0.1048508758026792,0.1101060522668485,0.10231497446454829,0.09563129714062718,0.11904916462265916,0.18178105760640859,0.18066396802985452,0.11288441848414787,0.16116575316043974,0.15251032325931674,0.10073032700180302,0.11067504483456796,0.15308588803210949,0.08342445257067711,0.1054536447248233,0.10666758544982818,0.07410995693710098,0.1220242952940529,0.17674042902415432,0.15496126508360075,0.10787697312608296,0.10559296564965986,0.1483617434025145,0.10943507458316315,0.14535573265568585,0.1319178193495648,0.185413525173867,0.1527161728492702,0.12699456603713535,0.15545241093448975,0.16183443326487607,0.1442275556318065,0.16639788736515854,0.12505620414742338,0.1423543960478566,0.1475238425873595,0.1647122274637086,0.1829354544588618,0.1646624371794557,0.12351688137275012,0.1783324362874159,0.09062187634141974,0.12854943185062773,0.13937168315865006,0.12056667862199888,0.16654894521612212,0.1411440561042413,0.15464416836523992,0.13792858118713444,0.10416762883067417,0.11354819244082304,0.18727061812958576,0.15336241253279484
2824,0.09947725726279329,0.09848586412567151,0.10343461535783227,0.1217963075738239,0.09427056744880562,0.097552957071162,0.11042186772472504,0.09193472460769646,0.1043393069270736,0.1279903866569434,0.10755581246547594,0.09682377881012272,0.1603577155224085,0.23032510447706914,0.13037211895438314,0.1526093872529104,0.09535740853179299,0.1495028716138546,0.1477474353740225,0.15201148877913945,0.08983835728428406,0.10924425646570209,0.06565820708598671,0.08320182828382046,0.10107081657004285,0.19675603485863363,0.15351562935813048,0.09402896229450551,0.11936528859164394,0.16324064488433848,0.1347771194456918,0.15750722997428057,0.13011255029127505,0.19343226887887063,0.16801134537763748,0.11482861992800955,0.1722774481297375,0.13379785210670866,0.15776600050477743,0.15102105021176299,0.06745322326798178,0.1231953365009675,0.15476590621773192,0.1781948345399133,0.1957586938631702,0.1350352684712581,0.12063065410002205,0.1902576798473665,0.12497382278779878,0.11353238946543841,0.14189645237003506,0.11762218560859489,0.1389982075970306,0.14317869732740954,0.10244638390326172,0.16171681947864522,0.1131145193994869,0.12572793554194567,0.1950389797180162,0.17192695097366956
2825,0.16631779167108576,0.09964622468994501,0.09977685408363493,0.06725453058872799,0.09232241062659577,0.08380574801054443,0.10393114686986951,0.09954817159797655,0.1273049074693413,0.11866558173924738,0.0949579871727983,0.09331285604793374,0.18135291610418694,0.1898431583552157,0.1111193062049652,0.15617228145872358,0.12578830254740359,0.13594223074007114,0.0411248130797378,0.15465136728454032,0.09582622671396722,0.11237961667736669,0.10291544222171867,0.07589714287490516,0.10498011310301468,0.19384161018623872,0.13540322567934254,0.10967883590724262,0.11002780404346928,0.18188937794569227,0.13432306564660126,0.14084593106697998,0.13627400941927664,0.1781855228950926,0.1432194601975692,0.12565246376930578,0.16629363304930514,0.1621814961966066,0.15009959066942163,0.09087636082350051,0.1302409972962274,0.10878953645966538,0.14803673950811222,0.1703507172924837,0.1771308599961835,0.18880259515687342,0.1177412003659826,0.1905608729202804,0.11744119219804855,0.15655922664446867,0.1489550743386804,0.1046355981655848,0.1139352825930466,0.15308677097016038,0.11537049710320949,0.14488462757524942,0.1092501060364709,0.12366786685146629,0.17935074596206815,0.15530939248092884
2826,0.10479844106779083,0.10820126514343893,0.10291438658742248,0.08444136250980273,0.09870008380226818,0.09108735866867523,0.11113654193586638,0.11885259925149853,0.0940003954175872,0.1023738159260189,0.09203930846166325,0.09996857050239143,0.2092765416420631,0.06024364908923557,0.16136468090821665,0.15767918432425398,0.16258281092407706,0.10685185648336887,0.13693874080554472,0.13775233710773185,0.10519485054353125,0.09774323188569463,0.13869934535373876,0.08923832269999091,0.11242533544923898,0.17788521429869622,0.12768472653543297,0.09984888416864787,0.09640044873110629,0.1775437343872579,0.12480348898389232,0.12230188396549332,0.11298426280406407,0.1502493207685835,0.1520081502023614,0.1377476273892587,0.16433899454839482,0.15103297585324707,0.13827535442841793,0.1509111729854406,0.09309567384810485,0.12873600326685808,0.11310715462642526,0.17769513370624918,0.173230274029911,0.0904745803278624,0.12160757460322408,0.16711778974105418,0.10838805343451614,0.1459158475993286,0.12754581389016906,0.11534381162208228,0.09635913810854782,0.11899846866272262,0.1456107604266365,0.15286761453710282,0.11761191292794199,0.12961584463774714,0.17584188687015015,0.16060098987974275
2827,0.12962123743049142,0.11103673193257897,0.08978011289713217,0.11964744242874197,0.09531331052899769,0.0827783164149398,0.10591943764323067,0.10548989855807002,0.11173243008172098,0.08684046667890681,0.10337060716367852,0.11810258645066109,0.16572187605385197,0.10017133711532852,0.0947635580453762,0.16008974880614193,0.12122035944913055,0.13902542805884044,0.14532300757299235,0.1467249299374676,0.097977378865872,0.11237290755072755,0.11281778848085694,0.11717800425832067,0.10422995203124455,0.17883357365375388,0.13644521121570544,0.11216688342285464,0.0870211487362045,0.17591997120104982,0.11916994534517987,0.12751472802554314,0.13057803314999195,0.14652520419802845,0.14413339517240406,0.1370500715787048,0.15962892619563038,0.1528145411383921,0.13816200123542846,0.1456290906401444,0.09223247926571267,0.13052553397702582,0.11748923357125503,0.14599403052434873,0.1883835206620854,0.11026480239729829,0.13704709922467612,0.1814791231055073,0.1378591146110986,0.1859944737720824,0.12923413674457515,0.12521402586133493,0.12604608012404855,0.1545095001973334,0.15621675336703172,0.1390228630316608,0.11678227984002053,0.1430376306053094,0.1902012608657052,0.16763788648692976
2828,0.12004515626224184,0.09446782737617128,0.11706077323811419,0.11783117895435116,0.09942610892782391,0.11530621863414502,0.10476009092930468,0.09992303795480002,0.08755778435302224,0.08689804658892533,0.09989965730653477,0.09609939788505559,0.18815833772282373,0.11836687922659953,0.13376882874082263,0.1583838161264291,0.11327935917243569,0.17279993104034724,0.05297046879336465,0.1533093865447461,0.08957770964747264,0.11647662874188189,0.12769420524943786,0.06768332263290512,0.10184868607266702,0.18051895193676976,0.1862259026436227,0.10200807851297643,0.07868722550407256,0.14859336020892236,0.1277622412530551,0.1363144999089582,0.15985103561003433,0.15615567201174088,0.14718632249913804,0.13527826700721773,0.18047672260107028,0.15996998732258208,0.1449574378325676,0.13168766199889245,0.11303575181640303,0.15909439380854437,0.12485964454539267,0.16430746730745668,0.15534011959034902,0.05376229140911165,0.15971575371310315,0.17894890598159474,0.11682599018298312,0.18066613418222355,0.12434292675036354,0.11856774323032085,0.11117281913387812,0.13873616776136857,0.1266715744418381,0.14463997030432724,0.1106014852486726,0.12889906292329217,0.1774046933579354,0.1419767844926871
2829,0.14800467099297449,0.1047681380744219,0.10993048444039566,0.11139877392330824,0.10469828656258624,0.11112908245642909,0.1137059701374006,0.10804052624176759,0.11319515362573489,0.11283741681322397,0.08773013364327477,0.0947379279176633,0.18433780718243187,0.12916935923079612,0.1354353459544881,0.1586425743229364,0.1325747837901617,0.10870638170756246,0.1218098419562343,0.1520179073256116,0.10025151190749909,0.11073464997073298,0.10393251129020882,0.08468787461153993,0.10243046504834848,0.18480040400414438,0.17578306173382413,0.08923924886399764,0.08365193141395762,0.17828228689762304,0.13595222508501817,0.14516488833449662,0.1378019700523426,0.14258817126059664,0.13422888516993345,0.12244199140402123,0.17176213732028858,0.14915575276173304,0.14561777061512748,0.11278017291407107,0.14309004484423482,0.12826521848496725,0.1166017362995109,0.1648755328710088,0.13565224695217518,0.19171839698573467,0.13302244860134588,0.18164544236392488,0.1427261549495251,0.17094207646878667,0.13531611386838682,0.10727088566261801,0.08946451866004265,0.16262556229208666,0.13412490527658824,0.14898461955645403,0.1287219924003055,0.12132344311597361,0.165816240383779,0.1420427466332304
2830,0.10187115897539648,0.09665942889390874,0.09562285999159614,0.0788251669910185,0.10509089650246882,0.11115941383060103,0.11012376250975242,0.09032265572646553,0.10537901609013126,0.13136574319699923,0.09615550671021635,0.09689912142079517,0.16539573088782608,0.1385373038003964,0.1285591833182379,0.1608192219693626,0.1179349437355393,0.1596009165310185,0.11971112078203917,0.14545020229335587,0.09895473242826591,0.10879454959374198,0.1382561887908968,0.10472260879672927,0.11182651181162317,0.1897453327946033,0.14965205367104367,0.1044387268025031,0.08797639692105388,0.15905582502435545,0.12402657190798291,0.11973455538420363,0.14586607524029005,0.15398411797253642,0.16135477067884385,0.12469716482066541,0.15379951179796789,0.1574792683295133,0.14709117959099713,0.09649795864399086,0.07908686023963148,0.12765261237030887,0.1308843856430284,0.16591596067855596,0.1307294383435883,0.1789630379480845,0.14610281354865765,0.16007879054723997,0.11543228437140227,0.10922490705066513,0.1369839348335249,0.0980923671215842,0.06166474150668461,0.13399204903588766,0.12899977385541958,0.1460575085718138,0.10982767068340768,0.14201207303214983,0.20234029193836528,0.15890725254919227
2831,0.1408333525850235,0.11439090367278917,0.10886007624141288,0.08888457176275881,0.09802198831948637,0.11772547734700262,0.11824679414890762,0.0926706647824094,0.11454708359429258,0.09669060087053238,0.10103629510419239,0.08383162028056705,0.18476600296434545,0.07644653971611032,0.09358118316151352,0.15579141173185695,0.13932399559659933,0.12843278201070943,0.17407275209383874,0.14384792472964358,0.09730858131637182,0.1159731454517895,0.11763006874445746,0.10204822955907605,0.1094347008678065,0.18371086614898255,0.17566665664208397,0.12030610756689834,0.11015413052476496,0.15664825032938567,0.14399188212986563,0.12538433198474186,0.14487566671978772,0.17239904916832752,0.15502362535854242,0.10496028047906765,0.1521866671510745,0.16197992987938892,0.15783366624006928,0.12234920429633135,0.1278907996487343,0.14793550251220605,0.12876125863696333,0.13824779779481441,0.14618620060749693,0.1342397151320261,0.14833078921957532,0.18658130695075192,0.12785163027784313,0.14277711178517521,0.13196464447715198,0.11596791409178084,0.08894182751525978,0.15430459631223997,0.1127455734048929,0.16017216022096398,0.1222330749386008,0.10403177744061559,0.17624741636664815,0.17137565248654085
2832,0.0954739156401199,0.10647710826087231,0.09297988162514616,0.12134802623868406,0.11132422702744574,0.0834581758876286,0.10385654755787474,0.10482942854373352,0.10413202170118499,0.1124122680244073,0.0948863129114762,0.08568419115274292,0.20989037927083937,0.16935503747798605,0.10181645038755256,0.15318291903314962,0.13596826108214002,0.14405255044967788,0.08311311717859106,0.1576940546376868,0.10183658269048057,0.11182857599009682,0.16253252265121218,0.11582197127184692,0.08826057861118684,0.1964656532570631,0.15528347517302016,0.0987390455711267,0.0986419755468283,0.1568881332111729,0.12453391913503457,0.12221661022576233,0.14120821542775489,0.18260323641718731,0.16046536466608463,0.1142068996280797,0.15122569210798734,0.1510080627969621,0.1390847506398636,0.14491505801936355,0.1023278314363188,0.15591698509986696,0.14279906839896367,0.19865622149764217,0.17111783552205798,0.13859914658107234,0.13957490635517059,0.1871603731323805,0.09661986689252568,0.17313724429071362,0.14656610731324457,0.10299570587902485,0.13306472056546137,0.1552343807063351,0.13018007183900904,0.1416315008291012,0.10462849678503595,0.11890262977506412,0.20532356431915993,0.14612527181232948
2833,0.07685852518124818,0.13268807796772683,0.11136894033872456,0.10977601277868573,0.11416315844836185,0.13017976000992132,0.10285333395716342,0.09520068417730598,0.10881468987818672,0.1279397449313146,0.09287443102460904,0.11239587394214397,0.15092384281421456,0.16326778022184535,0.10632336805023186,0.1526533244456976,0.13191389778845822,0.14516784263757349,0.07780135582124866,0.15822642206751714,0.11439604339469561,0.10380435985349368,0.11915680515576818,0.07250929198201192,0.08897086604640385,0.1761140682640828,0.1588981279403294,0.1064565090425276,0.11589602935062847,0.1739427227510931,0.12557002455046376,0.13034683025070312,0.1217753624015816,0.17582382121031404,0.15360538911109411,0.10864297970181545,0.16710787041028913,0.17152235599671256,0.15079700070196858,0.13633460246406817,0.1479121067982328,0.12957923972994104,0.14517741340665666,0.17365915032102403,0.14838603838608877,0.05120031820496429,0.1467890259491028,0.178774234449702,0.13381590772120455,0.2047206748875779,0.09576542916275331,0.11957183021179278,0.07995991898609517,0.12781680362247747,0.1430045696888306,0.14517554011317815,0.10083018347545453,0.1324778562974278,0.17420233844374447,0.15471581397661768
2834,0.13988403680050376,0.10049788434469216,0.10695344371677963,0.060045926292362585,0.09128065138791525,0.10296704343060753,0.10590524596535357,0.09956274041221569,0.07483475065356494,0.12009547038776067,0.09155788904208997,0.10062003330012301,0.19041397385312664,0.2100596803181037,0.12062598045109606,0.15033714796455241,0.1467641976572437,0.15885651895000977,0.06011145132588724,0.14450907732249324,0.09852787794119136,0.1297538090221107,0.08220492373116124,0.09912644198665799,0.10904635475673659,0.19091071810537047,0.1885953970103465,0.09853762199260882,0.10395567012517845,0.1435606837366911,0.13459487846592788,0.12748346106941733,0.1481940549378681,0.147714828345341,0.1489423825528486,0.1278203031352941,0.14367703220515313,0.16601693856697491,0.15883751144711752,0.11986025031683102,0.11455896552709653,0.10353953481554445,0.12531519516407308,0.18862512038689674,0.16366245426949916,0.1879625705168201,0.15431614787670367,0.17073882947444977,0.12441062641191196,0.11220531979040534,0.12362432459758829,0.1096442099450605,0.13879611395004993,0.1467837108610767,0.14208411430824264,0.1479930298095194,0.11181378022070858,0.11750020229687011,0.18571364692628844,0.14926183898296627
2835,0.1262172617030887,0.09421159366804514,0.08908249224880788,0.0786956106958135,0.10638783197482916,0.11178419848041196,0.11049834854049816,0.10460662409649885,0.09281860592612776,0.08715517726156798,0.09656367354900577,0.09128430752833665,0.1911651287020676,0.08431432298374937,0.1286996951956803,0.15389513760882018,0.11573092071156314,0.12279157622762242,0.05005632906951225,0.1503819380607184,0.10425607905818593,0.09896520210421227,0.09756605878023356,0.08554708845969014,0.1150166572497156,0.18729313093058522,0.17133909783161494,0.11435995571868308,0.10143740752300391,0.1433967409452329,0.14140463262317132,0.12930556803355997,0.14635096162195224,0.14714709853610966,0.15264783461022682,0.13467447365788762,0.16207069561361925,0.17725241195480773,0.15039791160935118,0.15802025434077974,0.1062203706457967,0.11981283512731451,0.1347809701996315,0.15737145748674994,0.2080011349531462,0.05227945554661254,0.13522459468185055,0.16998262370730885,0.11133647829019977,0.12669870932889274,0.13011192096256616,0.10717052213520067,0.11251620714653507,0.1528947211265421,0.14778684696074165,0.15501401201215706,0.11815471529315615,0.15279984250247589,0.1992641500068633,0.14041769568121681
2836,0.13579093796386876,0.10509755812173395,0.09759796758211792,0.10398772382013488,0.10308079715596251,0.109359501663885,0.1001182624773727,0.10768685533772351,0.11635715195654164,0.11451980634033325,0.10535077578711298,0.09541844592973239,0.1889373029736061,0.2006649443299484,0.1371077404611844,0.15973869380924577,0.10905888846992524,0.12286833557343894,0.04576398630980458,0.1500032244959673,0.09303100875212075,0.12121622597351132,0.09486986585899879,0.0881555105397838,0.10281886987881718,0.19080579597205422,0.1624553077819008,0.11170711090523332,0.10984947273089657,0.17651762284177128,0.14405939754438954,0.1360075502118421,0.12457698816959813,0.1852516480146964,0.15676700569758026,0.12639207708903555,0.1749097958336473,0.1619608931651984,0.1445075734464593,0.1582477632598586,0.09840683867286922,0.13169468442957175,0.12778896583327315,0.18686638010628626,0.12899387167476392,0.1717982806296173,0.10881775068279614,0.1816221584265,0.10659494682511952,0.1050009941857123,0.15440557892858975,0.10436146994089668,0.08624381512595138,0.1281326258618984,0.15600508725386913,0.125298823107113,0.12081722862672076,0.1574523195486815,0.1695760797553146,0.15053145289797407
2837,0.11635878606306606,0.08792615394113795,0.09585339395778254,0.0683938791966999,0.10478677433391713,0.08220441742749914,0.09293617436621977,0.08852217570481513,0.11764140814531479,0.10738834481914135,0.09465219176929356,0.1013896055007666,0.14121122522129653,0.12850506277034243,0.10111090964353595,0.14828296911579864,0.1544164203300951,0.11792295200088725,0.04053854840098518,0.1559751008028078,0.08424106041134412,0.12075410250490917,0.08157937535020543,0.10727014322555767,0.11695331433917622,0.179207414855053,0.13301484693693935,0.10628271274250488,0.13111885129721584,0.1520583559631937,0.12695687026471036,0.13994489558289,0.13869382412495385,0.17463279327372114,0.15889454519479956,0.12166941014603308,0.15649370623152245,0.13987053154572143,0.14628734143594072,0.1025548343910061,0.09097847679309895,0.12716646106954402,0.15197250800835055,0.19611345065410413,0.18384744967574745,0.12434509182040451,0.11286280425078665,0.17253847427179164,0.13405095344623583,0.16960642101058038,0.1282042820784468,0.10961129672213274,0.11331338314198405,0.14048499353369773,0.11862894486313247,0.13687095484667752,0.11008358708318103,0.15259353319975935,0.19095376921023677,0.16572013757681234
2838,0.11258770817522258,0.1252822391213521,0.1068798701860576,0.09019750005004665,0.10192786010107896,0.10379802340573553,0.10870684219060972,0.12181627831752317,0.11221338873140613,0.12730248633702534,0.10809486204605165,0.11266370149897278,0.19696566422857867,0.12018041273416046,0.1496198029893806,0.15137127668765044,0.10321773132928404,0.12798570796841485,0.14177509680870581,0.16025504074547528,0.10731859233976326,0.11483660076177783,0.09724383266419545,0.09237219928581986,0.09584875541231594,0.1959303178182962,0.15270903958960919,0.08453335418561136,0.076685819786179,0.1586326701645651,0.15676843066935006,0.09200989314196895,0.13644076103037703,0.16186095489627966,0.15364224730316775,0.1431955947836551,0.15390246265016955,0.14358270075459348,0.15176506924524696,0.08299151600976278,0.09412636966016173,0.11829326022883702,0.11729988540041185,0.19066928402738365,0.1781585919591819,0.11694640844429455,0.12681688633254276,0.17267117699916423,0.10677455055706374,0.14026810188908176,0.12542994695880305,0.11445893403263173,0.16286968505627422,0.1409278153602168,0.15342331885169944,0.14252950079271892,0.12400800147949274,0.11096711573836852,0.19398571598843548,0.14571131313668412
2839,0.15340140632404736,0.09991231190623821,0.09367850218355664,0.11911895764151118,0.08767384410258718,0.13216612419066476,0.107711169017844,0.11118216058106178,0.11766255475310484,0.11704417556846868,0.10719680796970191,0.09638173742820658,0.22867908585446964,0.19657916189607386,0.14847755405051138,0.15796474589289583,0.11480834634412054,0.12124186679334244,0.12011874926337826,0.15277096973498072,0.08773658034145997,0.11748200924223035,0.11309375797609311,0.11550890784606675,0.08889027486606413,0.19686621211988992,0.15685308883171828,0.10290831396602193,0.10968728019172883,0.1679378886231021,0.12940584523268844,0.14477873599173482,0.1526008859407131,0.1601735291491708,0.14706575446261652,0.11871712384446653,0.1699215018001436,0.16576757156018837,0.1562408068416528,0.15941650954000855,0.10810500179424548,0.13143230597705627,0.1287417941583474,0.18496087929295316,0.1507107228005227,0.10797549259392648,0.13967644470745272,0.17325214102291378,0.12963077202657455,0.1351407761131049,0.11992976499078235,0.10277411974832713,0.07594285182407653,0.1519660258198903,0.10912696343078998,0.15972976125081478,0.12235690574542854,0.13200147965243483,0.19843021279342524,0.17735130768866023
2840,0.15390618181060953,0.12797364932505156,0.09644523168872446,0.10346024966976625,0.10425732891005636,0.07728874616981875,0.11587246812889736,0.10417123893425556,0.07732616287995939,0.1234815283850527,0.08819580100173262,0.08717340733368416,0.1668599536567972,0.11511853795440015,0.1366397280273572,0.1668176869652328,0.14297223914617385,0.11556856030912836,0.1210976820532412,0.1557196028699519,0.1154133394585625,0.12370955068652201,0.10311613881484953,0.09633998018769813,0.10826809923159557,0.16872277266504923,0.16934834633088375,0.09488166834212527,0.0867699716492765,0.15662944299486026,0.13460778472277377,0.15430839352445963,0.1409301229883381,0.13286727841605564,0.1596083207332936,0.11557741367325385,0.1694843295035777,0.15905955933014923,0.13357497366651577,0.16162436268753375,0.1005185675021052,0.12107713474405685,0.13932572903267562,0.17192853901946167,0.1558342915786118,0.09152989228175379,0.12907940705225135,0.17445638940984146,0.11025133505915011,0.10734001828921289,0.14458656162801176,0.10986482982058154,0.12325383768909595,0.15100388834786344,0.13715136668775246,0.14868510123101275,0.11273889158751375,0.08868659393269734,0.18896126247518305,0.15585549054242823
2841,0.10072923430414919,0.09985751883095553,0.10412824127594061,0.13177341801195327,0.09894240572523705,0.1235737019574018,0.10279223075891593,0.08968085445873406,0.11060012954400958,0.0912672432134508,0.10108661759845343,0.09099366536361886,0.179053262339058,0.22156292983347672,0.12530261884053104,0.16517577397935615,0.13516810619537992,0.14138084887716537,0.07982510492003561,0.14511460597730505,0.08210319328611645,0.10875403002507837,0.08968986588860159,0.10597251822420932,0.10352593885582219,0.19507443435742206,0.138694619318576,0.09088074902889329,0.11067752198249377,0.1586402781619274,0.124033816053546,0.13401312474924212,0.14526197710167338,0.1458967540969086,0.15045420800340206,0.13909472681513627,0.15582799862875746,0.1494345182940145,0.17060231668205808,0.1183979585118222,0.08413824075858661,0.12497296961536827,0.12086182074872807,0.1365348232249503,0.13213166828589526,0.14253377988020977,0.1412693261311837,0.17738733893411546,0.11140460282032986,0.12309964052419309,0.11747488528164858,0.12152315660945213,0.13005497939768962,0.14480462154521848,0.13395280946360097,0.14737255978294206,0.13104329592800096,0.13628930643648535,0.18341552103874018,0.14313395207999274
2842,0.13640721574005113,0.08072184508133143,0.09704095186003889,0.07912790741342692,0.10026366007649537,0.12689873433762125,0.10216011060060101,0.11710600305417865,0.1354395923470747,0.09383830453389566,0.09181322046418669,0.09827310487072212,0.14618154691175922,0.06577556087207012,0.11920083042405898,0.15130664736794663,0.1346395005618345,0.12465970673416542,0.14983894440270973,0.15047598847537139,0.1019616270807957,0.11871756110111682,0.10016822127454489,0.10036639789627651,0.10749562674135553,0.1734887168737936,0.17235367769914892,0.10153279011019337,0.12028224695090937,0.13692333119042813,0.1300305018126291,0.11924115233531855,0.15092071303795773,0.17561615890927026,0.15487425140310876,0.11902522354260564,0.15970658030300922,0.1469065321278042,0.1579680827398659,0.11583539215472119,0.15572576685667294,0.09375788864156252,0.15297758911630333,0.1832511903403753,0.1692596624105203,0.12036180867213395,0.15573128685538631,0.18207613898383954,0.1355292395017258,0.14745924794889745,0.15108347688445484,0.1044130653781224,0.07796801271952902,0.14899557421683235,0.1306042005511678,0.15766757487242963,0.10869914088309954,0.15536716925192082,0.1856576184408406,0.15949573116474108
2843,0.11773541378391063,0.1250978621531864,0.09578965165637837,0.13567767351621873,0.09915254552362915,0.08926500423817628,0.1083084424665545,0.10943965800557731,0.0707461478956537,0.10107879262636932,0.09690364603444922,0.12882866717882946,0.1692720916589339,0.21940585660072404,0.12931089386811465,0.15968232862921752,0.14094053727653377,0.12412350071164514,0.05676006881915646,0.15053006682684925,0.09604738251752572,0.11371591411725451,0.1172554058609358,0.07705477805416296,0.09863557294652105,0.16988206628741287,0.12054094827817936,0.11012929961584003,0.1167014037971972,0.15381685427145647,0.13131020124542328,0.11335501310206597,0.1185744642429816,0.18857825062275096,0.15753918200653802,0.12925056479344452,0.1566329881471805,0.14274119931221732,0.13040952990955273,0.1326196142719104,0.09431419381367215,0.15262460410148707,0.1675302732983889,0.1906536258910992,0.15183936211046156,0.0693094120927345,0.09889183372512951,0.19213598617008723,0.14051253029731084,0.13635141956403052,0.11991451068452766,0.12627910593452424,0.08354105755354996,0.16074766206207242,0.11835179542450476,0.12132177961498779,0.12101281467381367,0.14210263237598908,0.18241581060658552,0.14392095329140517
2844,0.10263655437764892,0.10909269016920155,0.10104947368977975,0.07528009197717846,0.08504414883516412,0.1203439912780032,0.10406713715663744,0.08936757020350855,0.11975996675165038,0.12489150185065825,0.0950129774396694,0.1082420465065042,0.17720633980118672,0.1121582040066591,0.09111851698954997,0.15396614363962005,0.13764376020010902,0.12059808586492177,0.15780218022992484,0.15437417423498376,0.10796697363224281,0.11290615680962443,0.10993994482494723,0.0815649604617757,0.1096582165076912,0.18333480864053725,0.1674392692789355,0.088064777880137,0.10597485545978282,0.1272679437164867,0.14084644167591806,0.11358373127302587,0.12979479731608332,0.1605853509738973,0.13921041149958344,0.12192223541901885,0.16087795882656067,0.15081590122826302,0.1556955841536379,0.16360239211686053,0.0888271863383804,0.11405326270505137,0.12532785227107188,0.14016072489038664,0.1654900075815963,0.08593051634089541,0.14631064024881246,0.18105346543833264,0.11871244744989373,0.104157835301161,0.11684823841456712,0.11942348702389974,0.12858084980790804,0.14731189888458746,0.13056341744468444,0.14191142104065635,0.12206250966854727,0.10600999256106576,0.1606248587111658,0.16497903464129832
2845,0.12608100632348826,0.10646641838546182,0.1041981861043666,0.10679304107526366,0.0954414364352624,0.12063847326795202,0.10418292275681676,0.09475641772633689,0.09315416710909165,0.10359921051187188,0.0899793683415934,0.10379535268765659,0.1903193323624959,0.12403224931682731,0.12461614080116774,0.15490599063049593,0.0909067160680507,0.11807394735399565,0.14460800440666233,0.1454102772794742,0.0888512043465363,0.1064153086501588,0.09314883310408702,0.08192260752865572,0.1065144681884456,0.18923198831039048,0.13688076552797002,0.10396402789137915,0.08515724440007887,0.1601157054534764,0.13768716206250492,0.12557645782075985,0.1326491521796392,0.17119690593562148,0.14898936401785828,0.11847256164374895,0.17326286851835576,0.14288210893088563,0.14668480766297698,0.1869435228796361,0.09589779789075531,0.10840523323501347,0.11342537658396831,0.1581778743215004,0.17102552249067915,0.1286281356006252,0.12750686407170234,0.1950072898880205,0.1290753127152316,0.14133831363588564,0.12522320803036974,0.11233389214543349,0.0835212252099474,0.14140611629341746,0.13718562425975708,0.15658268421821991,0.11402319031247268,0.16555834342646186,0.189270191999945,0.1603695615498881
2846,0.1175171021911214,0.09362955190076597,0.10938227327038727,0.10270595948026272,0.09972477159321268,0.08877647876200426,0.11662794042882615,0.11380838456060893,0.0845429107663129,0.09426949579739137,0.1101535778089037,0.09274581226595188,0.17673564972584913,0.06701456708527023,0.1508822153626058,0.15986631403581592,0.15892080910160916,0.14070854967567475,0.19900996356109574,0.14911315862770536,0.10114230939948748,0.10651597068731743,0.12312573898725934,0.0672038865117412,0.11813998851478259,0.18347900381079815,0.16436571658100324,0.10032282403984068,0.10044331352241341,0.18775733835018704,0.12057900345753335,0.11543836612812708,0.14212750350076941,0.18540392969590802,0.12603925190508292,0.13062299269542324,0.16858764444296048,0.1516244171986235,0.14487201511712866,0.12006698627149791,0.0729143726660223,0.11800500112970311,0.15351525729845542,0.1878222408755864,0.16606589060550542,0.16501453410803882,0.09521696591813526,0.2010434985016393,0.1541825165043647,0.10948670825705031,0.13467770017897635,0.12542101255086066,0.13718095029212932,0.13433818108216133,0.13599066778778862,0.15469729574806,0.12062428264141065,0.10172650825730556,0.19517668751638576,0.16885480651367804
